/news/2014/09/1/7036472/	Росію тимчасово можуть виключити з Великої двадцятки - ЗМІ
/news/2014/09/1/7036471/	Бійці "Азова" кілька годин утримували двох журналістів з РФ, потім погодилися на репортаж
/news/2014/09/1/7036470/	Порошенко: Ситуація важка, але український бойовий дух сильніший
/news/2014/09/1/7036469/	Силам АТО протистоїть 15-тисячне військо. Генштаб створює партизанський рух
/news/2014/09/1/7036468/	Рубан заявив про звільнення близько 30 військових з полону
/news/2014/09/1/7036467/	США почали головувати в Радбезі ООН
/news/2014/09/1/7036465/	У Росії "шоковані" заявами Гелетея
http://www.epravda.com.ua/news/2014/09/1/487745/	За 5 років Україна може знизити споживання газу на 5 мільярдів кубів
/news/2014/09/1/7036463/	Порошенко вирішив поки не вводити воєнний стан
/news/2014/09/1/7036462/	Київрада може заборонити використання феєрверків
http://www.epravda.com.ua/news/2014/09/1/487732/	Росія фінансує "ДНР" гривнями, які залишилися в Криму
/news/2014/09/1/7036460/	Міліція у неділю затримала авто бійців "Айдару", яким перевозили зброю
/news/2014/09/1/7036459/	У групі Кінаха кажуть, що вони не підтримували пропорційну виборчу систему
http://www.eurointegration.com.ua/news/2014/09/1/7025570/	ЄС може ввести заборону на купівлю держборгу Росії
/news/2014/09/1/7036457/	Очевидці: Бойовики взяли Новотроїцьке
/news/2014/09/1/7036456/	ЗМІ: Путін погрожував Баррозу взяти Київ за два тижні
http://www.epravda.com.ua/news/2014/09/1/487715/	Австрія заморозила спільний бізнес Курченка і Азарова
/news/2014/09/1/7036454/	Сили АТО закріпилися в 90-та км від Маріуполя
/news/2014/09/1/7036453/	Генпрокуратура України призначила прокурора Криму
/news/2014/09/1/7036452/	РНБО: На Донбасі на зміну бойовикам приходять професійні військові РФ
/news/2014/09/1/7036450/	Гелетей: Росія програла гібридну війну
/news/2014/09/1/7036449/	Сенатор США: в Україні Росія воює проти Європи
/news/2014/09/1/7036446/	СБУ викрила контрабанду прицілів до систем "Град"
/news/2014/09/1/7036445/	Расмуссен натякнув Франції, що негоже нехтувати думкою НАТО щодо "Містралей"
http://www.eurointegration.com.ua/news/2014/09/1/7025573/	Меркель: Це не внутрішня криза, а конфлікт України та РФ
/news/2014/09/1/7036443/	Міноборони попереджає про вірусні розсилки від імені відомства
/news/2014/09/1/7036442/	Гелетей: Спроби змінити начальника Генштабу – провокація Росії
http://www.epravda.com.ua/news/2014/09/1/487666/	Гривня на міжбанку зміцнилася на 72 копійки
/news/2014/09/1/7036439/	Яценюк згоден із президентом, що пора міняти силове керівництво
/news/2014/09/1/7036437/	Порошенко призначив Богомолець своїм радником
/news/2014/09/1/7036436/	Семенченко зняв балаклаву
/news/2014/09/1/7036435/	Росія не хоче консультацій в рамках Будапештського меморандуму
/news/2014/09/1/7036434/	Росія і НАТО стали противниками — Расмуссен
/news/2014/09/1/7036432/	Перехоплення: Росія намагається домовитися з бойовиками про викрадення українських військових
/news/2014/09/1/7036433/	Генсеку ОБСЄ важко перевірити присутність російських військ в Україні
/news/2014/09/1/7036428/	У Яценюка хочуть штрафувати за невчасну оплату комуналки
http://life.pravda.com.ua/society/2014/09/1/179329/	В Україну повернулося літо
/news/2014/09/1/7036426/	Меркель підтримала посилення санкцій проти Росії
/news/2014/09/1/7036425/	Норвегія виділить на реформи в Україні $30 млн
http://www.eurointegration.com.ua/news/2014/09/1/7025560/	НАТО запропонує конкретні кроки допомоги Україні - Расмуссен
/news/2014/09/1/7036424/	Сікорські: Санкції вплинуть на Росію згодом, а Україна бореться вже зараз
/news/2014/09/1/7036420/	Нацбанк заборонив видачу валюти за картками
http://www.epravda.com.ua/news/2014/09/1/487612/	НБУ підвищив офіційний курс гривні на 50 копійок
/news/2014/09/1/7036417/	МЗС Німеччини: остання стадія конфлікту Росії з Україною ще не досягнута
/news/2014/09/1/7036416/	Яценюк привіз орден Семенченку в лікарню
http://kiev.pravda.com.ua/news/5404586929532/	Уже 1 вересня у школах, садках і лікарнях Києва з’явиться гаряча вода - Кличко
/news/2014/09/1/7036414/	У полоні знаходиться 680 українських військових - Рубан
http://www.eurointegration.com.ua/news/2014/09/1/7025554/	Генерал НАТО: Нові сили швидкого реагування стримуватимуть РФ
/news/2014/09/1/7036410/	За минулу добу сильно постраждала східна частина Луганська
/news/2014/09/1/7036409/	Рада хоче почути пояснення Гелетея про Іловайськ
http://www.epravda.com.ua/news/2014/09/1/487601/	Рубль обвалився на Московській біржі
http://www.istpravda.com.ua/short/2014/09/1/144471/	У вересні 1939-го проти Гітлера воювали 100 тисяч українців - історик
/news/2014/09/1/7036407/	Путін розкрив плани бойовиків на Донбасі
/news/2014/09/1/7036406/	Порошенко порадиться із лідерами фракцій щодо воєнного стану - Соболєв
/news/2014/09/1/7036402/	Соболєв: Усі фракції вперше погодилися з відкритими списками
/news/2014/09/1/7036403/	Активісти Майдану створюють свій спецбатальйон 
/news/2014/09/1/7036401/	Українців попереджають про можливі відключення світла
http://www.epravda.com.ua/news/2014/09/1/487588/	Долар на міжбанку трохи зріс
/news/2014/09/1/7036399/	Катери під Маріуполем розстріляли із артилерійських установок
/news/2014/09/1/7036398/	На Донбасі відкрилася менш ніж половина шкіл 
/news/2014/09/1/7036397/	ФСБ вилучила з продажу в Криму книги Джемілєва — Чубаров
/news/2014/09/1/7036396/	Лавров пояснює Заходу, як можна говорити з терористами Донбасу
/news/2014/09/1/7036394/	З-під Іловайська ще виводять бійців, частина військових - у заручниках
http://www.eurointegration.com.ua/news/2014/09/1/7025547/	Росія готується вивести в море перший "Містраль"
/news/2014/09/1/7036395/	В Україні перебуває 4 батальйонно-тактичні групи армії Росії - Лисенко
/news/2014/09/1/7036392/	ДНРівці вкрали авто і везли на ньому зброю – їх схопили
/news/2014/09/1/7036391/	Порошенко: українську армію чекає переозброєння
/news/2014/09/1/7036390/	За добу в зоні АТО загинули 7 військових, 25 - поранено
/news/2014/09/1/7036388/	Сили АТО відійшли з аеропорту "Луганськ" - РНБО
/news/2014/09/1/7036389/	Один зі зниклих під Іловайськом журналістів потрапив у полон
http://www.eurointegration.com.ua/news/2014/09/1/7025549/	ЗМІ: Німеччина затримує бронежилети для України
/news/2014/09/1/7036386/	З Іловайського котла вивезли 10 поранених
/news/2014/09/1/7036385/	Турчинов проводить закриту нараду в парламенті
http://www.eurointegration.com.ua/news/2014/09/1/7025546/	Росія більше не стратегічний партнер ЄС - Могеріні
/news/2014/09/1/7036382/	Свої домівки в Криму та на Донбасі залишили понад 230 тисяч осіб
http://www.epravda.com.ua/news/2014/09/1/487565/	Кабмін пропонує Раді звільнити від імпортних мит оборонну продукцію
/news/2014/09/1/7036380/	Проти сил АТО використовують касетні боєприпаси – свідок
http://www.epravda.com.ua/news/2014/09/1/487555/	У Криму штрафуватимуть водіїв авто з українськими номерами
/news/2014/09/1/7036379/	Польська інтелігенція закликає ЄС зупинити путінський імперіалізм
http://kiev.pravda.com.ua/news/54042ddc6d32a/	Станції "Петрівка" і "Вокзальна" у Києві вже відкрили, вибухівки не знайшли 
http://www.eurointegration.com.ua/news/2014/09/1/7025545/	Штайнмаєр: РФ спробує створити сухопутні коридори в Крим
/news/2014/09/1/7036375/	Туск визнав, що в Україні іде війна
http://www.eurointegration.com.ua/news/2014/09/1/7025544/	Прем'єр Чехії: Україна не готова до членства в ЄС та НАТО
/news/2014/09/1/7036372/	Переговорники розповіли, як правильно добиватися звільнення полонених в зоні АТО
/news/2014/09/1/7036369/	Путін розповідає росіянам, хто бомбить міста на Донбасі
/news/2014/09/1/7036367/	Порошенко обіцяє кадрові рішення через події в зоні АТО
http://www.eurointegration.com.ua/news/2014/09/1/7025542/	Прем'єр Угорщини: Санкції проти Росії - самообман. Переговори або війна 
/news/2014/09/1/7036365/	Батальйон "ОУН" просить Порошенка визнання і зброї
/news/2014/09/1/7036363/	Ніч у Донецьку пройшла відносно тихо
http://www.epravda.com.ua/news/2014/09/1/487526/	"Роснефть" вимагатиме від України 140 мільйонів компенсації за НПЗ
/news/2014/09/1/7036361/	МВС дасть батальйону "Донбас" важке озброєння
/news/2014/09/1/7036364/	Десантники б’ються з російськими танкістами за аеродром Луганська
http://www.epravda.com.ua/news/2014/09/1/487524/	Активи Коломойського в Криму потрапили під арешт - ЗМІ
/news/2014/09/1/7036357/	З боку Росії тричі стріляли з "Урагану" по українській артилерії
http://www.eurointegration.com.ua/news/2014/09/1/7025532/	ЄС може припинити співпрацю з РФ у ядерній сфері – євродепутат
/news/2014/09/1/7036355/	Лавров запевняє, що військового втручання Росії в Україну не буде
http://www.eurointegration.com.ua/news/2014/09/1/7025534/	Австралія розширила санкції проти Росії
/news/2014/09/1/7036353/	Врятували 7 прикордонників із підбитих поблизу Маріуполя катерів
/news/2014/09/1/7036352/	На переговорах у Мінську будуть лідери бойовиків "ДНР" - ЗМІ
/news/2014/09/1/7036350/	Командир "Азова": Росіяни готуються атакувати в районі Волновахи
/news/2014/09/1/7036349/	Бойові дії в Україні не є перешкодою для вступу в НАТО - Лубківський
/news/2014/09/1/7036348/	Пайфер допускає переговори Порошенка з Обамою на саміті НАТО
/news/2014/09/13/7037703/	Чубаров закликав кримських татар бойкотувати "вибори" в Криму 
/news/2014/09/13/7037702/	В Одесі влаштували "Мегамарш вишиванок"
/news/2014/09/13/7037701/	Луценко покритикував Яценюка і пообіцяв показати усі декларації блоку Порошенка
/news/2014/09/13/7037700/	"Газпром" не пояснює Європі, чому знизив поставки газу - ЗМІ
/news/2014/09/13/7037699/	Клімкін: Росія шантажує ЄС через євроінтеграцію України 
/news/2014/09/2/7036592/	Семенченко не хоче посади міністра і ще не знає, чи піде в Раду
/news/2014/09/2/7036591/	Добровольчим батальонам почали передавати важке озброєння — Геращенко
/news/2014/09/2/7036590/	Тимчук повідомляє про відступ сил АТО з низки населених пунктів
http://www.epravda.com.ua/news/2014/09/2/488263/	В АП очікують, що Кабмін схвалить введення мобільного зв'язку 3G
/news/2014/09/2/7036588/	У Краматорську зник журналіст, який виступав проти АТО
/news/2014/09/2/7036587/	15 поранених в АТО лікуватимуть в Естонії
/news/2014/09/2/7036586/	Німеччина готується надати Україні бронежелети та медобладнання
http://www.epravda.com.ua/news/2014/09/2/488282/	МВФ може виділити наступні транші Україні у грудні
/news/2014/09/2/7036584/	У Мінську обговорили звільнення заручників і можливість чергової гумдопомоги
http://www.epravda.com.ua/news/2014/09/2/488258/	США розповіли, які галузі в Україні цікаві американському бізнесу
/news/2014/09/2/7036582/	В Україні загинула майже ціла рота псковських десантників - російські ЗМІ
/news/2014/09/2/7036581/	Під загрозою звільнення знаходяться близько 400 співробітників АП — Шимків
/news/2014/09/2/7036580/	Не всі українці повертаються з полону живими — Рубан
/news/2014/09/2/7036579/	Аксьонов погрожує секс-меншинам Криму міліцією
/news/2014/09/2/7036578/	Нємцов: дії Росії дозволяють Україні створити ядерну зброю
/news/2014/09/2/7036576/	Лукашенко вирішив провести демаркацію кордону з Україною
http://www.champion.com.ua/football/2014/09/2/582226/	Країни ЄС вимагають призупинити членство Росії в ФІФА й УЄФА
/news/2014/09/2/7036575/	Бойовики підірвали міст, готували теракт
/news/2014/09/2/7036573/	Якщо Баррозу не заперечуватиме, Москва опублікує запис його розмови з Путіним
/news/2014/09/2/7036572/	Рада звільнила благодійну допомогу для АТО від оподаткування
/news/2014/09/2/7036571/	Сапери підірвали злітно-посадкову смугу аеропорту в Луганську - РНБО
/news/2014/09/2/7036569/	Бойовики не бачать себе у складі України і на Київ не підуть
/news/2014/09/2/7036568/	Рада заборонила банкам нараховувати пеню і штрафи для позичальників із зони АТО
/news/2014/09/2/7036566/	Вугілля з шахт Ахметова терористи вивозять до Росії
/news/2014/09/2/7036565/	НАТО вирішило, що Україна вже програла війну на Донбасі - ЗМІ
http://www.epravda.com.ua/news/2014/09/2/488172/	Крим щодня на 6 годин відключатимуть від електроенергії - ЗМІ
/news/2014/09/2/7036563/	У ЄС вважають, що Україна в безвиході через реакцію Росії на "асоціацію"
/news/2014/09/2/7036561/	МЗС: Україна стала майданчиком зіткнення між Заходом і Сходом
/news/2014/09/2/7036562/	У Кличка хочуть віддати фірмі "Сім'ї" шматок Оболоні
/news/2014/09/2/7036560/	МЗС: Затримані особи з диппаспортами не були співробітниками посольства РФ 
http://www.eurointegration.com.ua/news/2014/09/2/7025614/	Росіян лякають європейськими яйцями
http://www.epravda.com.ua/news/2014/09/2/488152/	Міжбанк закрився доларом по 12,95
/news/2014/09/2/7036556/	Порошенко дозволив служити за контрактом людям без повної середньої освіти
http://life.pravda.com.ua/society/2014/09/2/179503/	СБУ не надає списки загиблих в АТО - обіцяє після закінчення операції
/news/2014/09/2/7036554/	Із полону терористів визволили ще 9 бійців АТО
/news/2014/09/2/7036551/	РФ не хоче брати участь у консультаціях країн Будапештського меморандуму
/news/2014/09/2/7036549/	На Львівському бронетанковому заводі "зливали" інформацію чужинцям
http://www.epravda.com.ua/news/2014/09/2/488132/	Вугілля українським ТЕС вистачить до середини листопада
/news/2014/09/2/7036546/	Проти Пшонки відкрили справу за спробу "віджати" фірму
http://www.eurointegration.com.ua/news/2014/09/2/7025610/	Заступник Генсека НАТО: Росія перетворилася на націоналістичну силу
/news/2014/09/2/7036545/	Європа не змогла завадити війні в Україні - Ягланд
/news/2014/09/2/7036544/	ГПУ відкрила справу проти екс-начальника Генштабу - за дезертирство
http://www.champion.com.ua/football/2014/09/2/582212/	УЄФА заборонив грати матчі єврокубків у Дніпропетровську та Харкові
/news/2014/09/2/7036541/	Статус союзника США поза НАТО Україна може отримати до кінця року - міністр
http://www.eurointegration.com.ua/news/2014/09/2/7025608/	Прем'єр Фінляндії: Росія намагається роздратувати нас
/news/2014/09/2/7036539/	Клімкін вважає досягненням, що лідери терористів ходять на переговори
/news/2014/09/2/7036538/	На Луганщині з полону визволили ще 9 українській бійців
http://www.epravda.com.ua/news/2014/09/2/488041/	НБУ підвищив офіційний курс гривні
/news/2014/09/2/7036535/	Україна почала реверс газу зі Словаччини
/news/2014/09/2/7036536/	Прикордонники разом з "Азовом" відбили спробу прориву на Маріуполь
/news/2014/09/2/7036534/	На Херсонщині затримали двох бойовиків "ДНР"
/news/2014/09/2/7036531/	До Криму заслали ФСБшників із Красноярська, Волгограда і Сочі
/news/2014/09/2/7036529/	Міліція впіймала підозрюваних у вбивстві мера Кременчука
/news/2014/09/2/7036530/	Рада проведе закрите засідання. Депутати збиратимуться лише по вівторках
http://www.epravda.com.ua/news/2014/09/2/487993/	"Нафтогаз" назвав умови, за яких віддасть гроші "Газпрому"
/news/2014/09/2/7036527/	У Криму створюють "антимайданні дружини"
/news/2014/09/2/7036526/	Парламент таки звільнив Шеремету
/news/2014/09/2/7036525/	На Донеччині без світла залишаються 130 населених пунктів
/news/2014/09/2/7036524/	Ще 11 бійців вирвалися з оточення під Іловайськом
/news/2014/09/2/7036523/	Сили АТО продовжують утримувати Донецький аеропорт 
/news/2014/09/2/7036521/	КамАЗи "путінського конвою" тепер забезпечують окупантів на Донбасі
/news/2014/09/2/7036520/	Гелетей відзвітував перед Порошенком і керівництвом Ради у закритому режимі
/news/2014/09/2/7036518/	За добу в зоні АТО загинули 15 військових, 49 - поранено
/news/2014/09/2/7036516/	"УДАР" піде на вибори з блоком Порошенка
/news/2014/09/2/7036517/	МЗС РФ прокоментував курс Києва на вступ до НАТО
/news/2014/09/2/7036515/	Наступну Раду обиратимуть за старим законом, новий діятиме потім
/news/2014/09/2/7036514/	Дедалі менше росіян радіють через анексію Криму
/news/2014/09/2/7036508/	Російська армія може штурмувати Маріуполь з моря - Тимчук
/news/2014/09/2/7036509/	Нацгвардія зупинила наступ бойовиків на Комсомольське
/news/2014/09/2/7036506/	Рада не підтримала відставку міністра економіки
http://www.epravda.com.ua/news/2014/09/2/487876/	Міненерго: Відключати світло будуть тільки населенню
/news/2014/09/2/7036504/	Рада дозволила постачати в Україну озброєння без мита
/news/2014/09/2/7036502/	30-а бригада з втратами вирвалася з оточення біля Луганська — журналіст
http://www.epravda.com.ua/news/2014/09/2/487862/	У Москві заарештували майно Коломойського
/news/2014/09/2/7036498/	Депутати не підтримали пропозицію працювати лише по вівторках
http://www.epravda.com.ua/news/2014/09/2/487859/	Міжбанк відкрився доларом по 12,9
/news/2014/09/2/7036496/	Наступниця Ештон просить ЄС визначитися із єдиною позицією щодо України
http://www.eurointegration.com.ua/news/2014/09/2/7025586/	Сікорські: Росія заплатить страшну ціну за агресію в Україні
/news/2014/09/2/7036494/	В АТО загинули 54 прикордонники 
/news/2014/09/2/7036493/	Порошенко просить Раду звільнити сестру соратниці Януковича із ЦВК
/news/2014/09/2/7036492/	У Путіна визнали, що він погрожував "взяти Київ"
/news/2014/09/2/7036491/	Росія відобразить війну в Україні у своїй воєнній доктрині
/news/2014/09/2/7036490/	Населення заборгувало 11 мільярдів за комуналку
http://www.epravda.com.ua/news/2014/09/2/487827/	НБУ роз'яснив заборону на видачу валюти з карток
/news/2014/09/2/7036489/	Турчинов відкрив п'яту сесію, під Радою зібрався пікет
/news/2014/09/2/7036486/	Голова ОБСЄ каже, що в Україні може дійти до "похмурого сценарію"
/news/2014/09/2/7036487/	Дипломат підтвердив слова Путіна про "завоювання Києва за два тижні"
/news/2014/09/2/7036485/	Нацгвардійці відбили три атаки попри обман противника. Є загиблий
http://www.epravda.com.ua/news/2014/09/2/487827/	Нацбанк роз'яснив заборону на видачу валюти по картках
/news/2014/09/2/7036480/	Уночі в Донецьку тривали бої
http://www.eurointegration.com.ua/news/2014/09/2/7025584/	Експерти засудили план "групи Бойсто"
/news/2014/09/2/7036478/	Тіла 183-х загиблих у збитому "Боїнгу" упізнані - ООН
http://www.eurointegration.com.ua/news/2014/09/2/7025581/	Кемерон пообіцяв завдати непоправної шкоди економіці Росії
/news/2014/09/2/7036476/	Батальйон "Прикарпаття" не дезертирував, він відновлює боєздатність 
/news/2014/09/2/7036475/	Бойовики наступають, обстріляли колону медиків під Леніно
/news/2014/09/2/7036474/	Геращенко розповів, коли почалося вторгнення російських військ
/news/2014/09/2/7036473/	Виборчу систему поки не мінятимуть
/news/2014/09/13/7037703/	Чубаров закликав кримських татар бойкотувати "вибори" в Криму 
/news/2014/09/13/7037702/	В Одесі влаштували "Мегамарш вишиванок"
/news/2014/09/13/7037701/	Луценко покритикував Яценюка і пообіцяв показати усі декларації блоку Порошенка
/news/2014/09/13/7037700/	"Газпром" не пояснює Європі, чому знизив поставки газу - ЗМІ
/news/2014/09/13/7037699/	Клімкін: Росія шантажує ЄС через євроінтеграцію України 
http://www.eurointegration.com.ua/news/2014/09/3/7025669/	Financial Times розкрила деталі нових санкцій проти РФ
/news/2014/09/3/7036713/	Міноборони РФ: Рішення Франції неприємне, але не трагічне
http://life.pravda.com.ua/society/2014/09/3/179624/	У Донецьку звільнено трьох освітян за перехід на бік "ДНР"
/news/2014/09/3/7036712/	У "ДНР" назвали умову припинення вогню
http://www.epravda.com.ua/news/2014/09/3/488627/	Офіційне введення військ РФ в Україну зупинить транзит газу до Європи - експерт
/news/2014/09/3/7036709/	Командування покинуло один зі підрозділів в зоні АТО – ЗМІ
http://www.eurointegration.com.ua/news/2014/09/3/7025668/	Німеччина відмовилася лікувати найважче поранених військовослужбовців
/news/2014/09/3/7036707/	Порошенко розраховує, що домовленість з Путіним сприятиме переговорам в Мінську
http://www.eurointegration.com.ua/news/2014/09/3/7025667/	Грузія отримає на саміті НАТО сигнал та програму "в контексті членства"
/news/2014/09/3/7036705/	Медведєв хоче, щоб Україна купувала російський газ по 385 доларів
/news/2014/09/3/7036704/	ОБСЄ підтвердила обстріл української території з боку РФ
/news/2014/09/3/7036703/	Сумщина будує захисний рів на кордоні з Росією
/news/2014/09/3/7036702/	У ЦВК кажуть, що грошей на вибори "катастрофічно не вистачає"
/news/2014/09/3/7036701/	Німеччина готова сприяти припиненню вогню в Україні - Штайнмайєр
/news/2014/09/3/7036700/	Франція призупиняє поставку Росії першого "Містралю"
http://www.epravda.com.ua/news/2014/09/3/488613/	Кабмін призначив в. о. міністра економіки Максюту
/news/2014/09/3/7036698/	Меркель блокувала рішення НАТО проти Путіна - Der Spiegel
/news/2014/09/3/7036697/	Військовий засвітив участь російської армії в боях під Іловайськом 
/news/2014/09/3/7036696/	Порошенко надіється, що про мир на Донбасі домовляться вже в п’ятницю
/news/2014/09/3/7036695/	У Маріуполі створили свій батальйон територіальної оборони
/news/2014/09/3/7036693/	Яценюк заявив, що жодному плану Путіна не можна вірити
/news/2014/09/3/7036692/	Мін'юст вимагатиме компенсації збитків від РФ як держави-​​агресора
/news/2014/09/3/7036691/	Бойовики збираються фільтрувати мешканців Донбасу
http://www.eurointegration.com.ua/news/2014/09/3/7025656/	Нові санкції ЄС зачеплять російські капітали та оборону 
/news/2014/09/3/7036688/	Тарута вважає, що потрібно ввести військовий стан та скасувати вибори
/news/2014/09/3/7036686/	У Меркель не бачать підстав відмовлятись від нових санкцій 
/news/2014/09/3/7036687/	Блок Порошенка має найбільший електоральний рейтинг - опитування
/news/2014/09/3/7036684/	Обама: Російські військові воюють в Україні, це можна довести
/news/2014/09/3/7036683/	Апеляційний суд відмовився скоротити судді Зваричу термін ув'язнення
/news/2014/09/3/7036681/	Росія може дозволити собі "превентивний ядерний удар по США"
/news/2014/09/3/7036682/	Комбат "Прикарпаття" стверджує, що йому намагаються приписати втрату 14 БТРів
http://www.epravda.com.ua/news/2014/09/3/488598/	Міжбанк закрився доларом по 12,6
/news/2014/09/3/7036678/	Бійці під Дебальцевим бояться, що можуть потрапити в "котел" - джерело
/news/2014/09/3/7036676/	У Запоріжжя доставили 87 тіл бійців, загиблих під Іловайськом
